,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-1.1542243022794119,0.007249189235844805,16509.24742319696
1,500,0.24584111874413428,0.0188466192706662,0.001894156505681252,0.7003332718183208,0.0016568819070138757,7943.772497934488
2,1000,0.24947189209487128,0.004012015969989749,0.0004032227765263566,0.6925235239102734,0.0017305362257753105,7655.385589293217
3,1500,0.25,0.0,0.0,0.7009546962792896,0.0015782581113914472,6981.836680829708
4,2000,0.25,0.0,0.0,0.7009546962792896,0.0015782581113914472,6981.836680829708
5,2500,0.25,0.0,0.0,0.7009546962792896,0.0015782581113914472,6981.836680829708
6,3000,0.25,0.0,0.0,0.7017678013943152,0.0015641215645269854,6986.808837792107
7,3500,0.25,0.0,0.0,0.7019690396840104,0.0015610692545791663,6998.652007658644
8,4000,0.25,0.0,0.0,0.7019690396840104,0.0015610692545791663,6998.652007658644
9,4500,0.25,0.0,0.0,0.7019690396840104,0.0015610692545791663,6998.652007658644
10,5000,0.25,0.0,0.0,0.7019690396840104,0.0015610692545791663,6998.652007658644
