,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-0.8991512880735979,0.0045787715547547046,6538.677239208572
1,500,0.25,0.0,0.0,0.6949359448820459,0.0016878736341308716,8176.465466737317
2,1000,0.25,0.0,0.0,0.6973072027821552,0.0015803785142999448,7135.872497375558
3,1500,0.25,0.0,0.0,0.6973072027821552,0.0015803785142999448,7135.872497375558
4,2000,0.25,0.0,0.0,0.6973072027821552,0.0015803785142999448,7135.872497375558
5,2500,0.25,0.0,0.0,0.6973072027821552,0.0015803785142999448,7135.872497375558
6,3000,0.25,0.0,0.0,0.6973072027821552,0.0015803785142999448,7135.872497375558
7,3500,0.25,0.0,0.0,0.6973072027821552,0.0015803785142999448,7135.872497375558
8,4000,0.25,0.0,0.0,0.6973072027821552,0.0015803785142999448,7135.872497375558
9,4500,0.25,0.0,0.0,0.6973072027821552,0.0015803785142999448,7135.872497375558
10,5000,0.25,0.0,0.0,0.6973072027821552,0.0015803785142999448,7135.872497375558
