,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.7383401213448741,0.005533253688880516,14304.072138082018
1,500,0.25,0.0,0.0,0.7338388574502152,0.0050795080330850555,8952.71015784078
2,1000,0.25,0.0,0.0,0.7403415154745807,0.003993639567661134,6314.318214901852
3,1500,0.25,0.0,0.0,0.7403415154745807,0.003993639567661134,6314.318214901852
4,2000,0.25,0.0,0.0,0.7403415154745807,0.003993639567661134,6314.318214901852
5,2500,0.25,0.0,0.0,0.7403415154745807,0.003993639567661134,6314.318214901852
6,3000,0.25,0.0,0.0,0.7403415154745807,0.003993639567661134,6314.318214901852
7,3500,0.25,0.0,0.0,0.7403415154745807,0.003993639567661134,6314.318214901852
8,4000,0.25,0.0,0.0,0.7403415154745807,0.003993639567661134,6314.318214901852
9,4500,0.25,0.0,0.0,0.7403415154745807,0.003993639567661134,6314.318214901852
10,5000,0.25,0.0,0.0,0.7403415154745807,0.003993639567661134,6314.318214901852
