,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-1.9894572795590029,0.009611949451141518,19243.683241104813
1,500,0.2422908834336232,0.024935084685856656,0.002506070303597681,0.6988415198969119,0.0018648655622189986,9928.387983610888
2,1000,0.25,0.0,0.0,0.7013901562960914,0.0017050299202373237,8104.897168354333
3,1500,0.25,0.0,0.0,0.7013901562960914,0.0017050299202373237,8104.897168354333
4,2000,0.25,0.0,0.0,0.7013901562960914,0.0017050299202373237,8104.897168354333
5,2500,0.25,0.0,0.0,0.7013901562960914,0.0017050299202373237,8104.897168354333
6,3000,0.25,0.0,0.0,0.7013901562960914,0.0017050299202373237,8104.897168354333
7,3500,0.25,0.0,0.0,0.7022561963999767,0.0016881164534040887,8098.023556229077
8,4000,0.25,0.0,0.0,0.7022561963999767,0.0016881164534040887,8098.023556229077
9,4500,0.25,0.0,0.0,0.7022561963999767,0.0016881164534040887,8098.023556229077
10,5000,0.25,0.0,0.0,0.7022561963999767,0.0016881164534040887,8098.023556229077
