,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0018879578920988967,0.0010372732564329157,0.0001042498847472146,0.6212996945805834,0.002080266996735223,9242.145408803237
1,500,0.25,0.0,0.0,0.6850392320824452,0.00146634142956188,5816.6583902137245
2,1000,0.25,0.0,0.0,0.6850392320824452,0.00146634142956188,5816.6583902137245
3,1500,0.25,0.0,0.0,0.6850392320824452,0.00146634142956188,5816.6583902137245
4,2000,0.25,0.0,0.0,0.6850392320824452,0.00146634142956188,5816.6583902137245
5,2500,0.25,0.0,0.0,0.6850392320824452,0.00146634142956188,5816.6583902137245
6,3000,0.25,0.0,0.0,0.6868839569737191,0.0014498710901814954,5821.9104699024165
7,3500,0.25,0.0,0.0,0.6868839569737191,0.0014498710901814954,5821.9104699024165
8,4000,0.25,0.0,0.0,0.6886803657924541,0.0014308835777022905,5813.288855085956
9,4500,0.25,0.0,0.0,0.6886803657924541,0.0014308835777022905,5813.288855085956
10,5000,0.25,0.0,0.0,0.6886803657924541,0.0014308835777022905,5813.288855085956
