,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.3063768994356528,0.0014115300328772875,11101.3393416033
1,500,0.25,0.0,0.0,0.7432788588159591,0.005015226901110444,8905.797305901347
2,1000,0.25,0.0,0.0,0.7432788588159591,0.005015226901110444,8905.797305901347
3,1500,0.25,0.0,0.0,0.7432788588159591,0.005015226901110444,8905.797305901347
4,2000,0.25,0.0,0.0,0.745147994373074,0.004677289061746917,8039.017370966159
5,2500,0.25,0.0,0.0,0.745147994373074,0.004677289061746917,8039.017370966159
6,3000,0.25,0.0,0.0,0.745147994373074,0.004677289061746917,8039.017370966159
7,3500,0.25,0.0,0.0,0.745147994373074,0.004677289061746917,8039.017370966159
8,4000,0.25,0.0,0.0,0.745147994373074,0.004677289061746917,8039.017370966159
9,4500,0.25,0.0,0.0,0.745147994373074,0.004677289061746917,8039.017370966159
10,5000,0.25,0.0,0.0,0.745147994373074,0.004677289061746917,8039.017370966159
