,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-2.0203659041405992,0.0039778700529235714,23476.252447330557
1,500,0.23771146959534445,0.024073466683437,0.002419474436123695,0.8737440127445315,0.0008030458652659259,14726.595687077579
2,1000,0.23771146959534445,0.024073466683437,0.002419474436123695,0.8737440127445315,0.0008030458652659259,14726.595687077579
3,1500,0.2429778917227995,0.025573318026828572,0.002570215167861281,0.8707201665816984,0.0009553995726225118,20826.455282872994
4,2000,0.25,0.0,0.0,0.8745158933036188,0.0008623248064837904,16577.53415245985
5,2500,0.25,0.0,0.0,0.8745158933036188,0.0008623248064837904,16577.53415245985
6,3000,0.25,0.0,0.0,0.8746043062926969,0.000851368135432009,16579.620525245035
7,3500,0.25,0.0,0.0,0.8746043062926969,0.000851368135432009,16579.620525245035
8,4000,0.25,0.0,0.0,0.8746043062926969,0.000851368135432009,16579.620525245035
9,4500,0.25,0.0,0.0,0.8746043062926969,0.000851368135432009,16579.620525245035
10,5000,0.25,0.0,0.0,0.8746043062926969,0.000851368135432009,16579.620525245035
