,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.7793322992336541,0.0005386142288837153,33059.14122605636
1,500,0.004262359055048501,0.0021986911383299417,0.00022097677380969143,0.7817443338800546,0.0005078089853854116,10595.549043459761
2,1000,0.0575057544620989,0.022645509518404047,0.0022759593411808493,0.7875265545543344,0.0004897307948382415,11610.856196967243
3,1500,0.10943809588992594,0.04782956222487499,0.00480705187232929,0.789943337989348,0.0004656504550886754,11092.754779390094
4,2000,0.11803556960038328,0.04639991385673519,0.004663366805078877,0.7901409294713599,0.00045440775981505575,10386.15134447163
5,2500,0.11803556960038328,0.04639991385673519,0.004663366805078877,0.7901409294713599,0.00045440775981505575,10386.15134447163
6,3000,0.1391313794894632,0.044052207666308255,0.0044274134550291565,0.7899605886701224,0.00046004951908203953,10394.980775151433
7,3500,0.1391313794894632,0.044052207666308255,0.0044274134550291565,0.7899605886701224,0.00046004951908203953,10394.980775151433
8,4000,0.1391313794894632,0.044052207666308255,0.0044274134550291565,0.7899605886701224,0.00046004951908203953,10394.980775151433
9,4500,0.1391313794894632,0.044052207666308255,0.0044274134550291565,0.7899605886701224,0.00046004951908203953,10394.980775151433
10,5000,0.1391313794894632,0.044052207666308255,0.0044274134550291565,0.7899605886701224,0.00046004951908203953,10394.980775151433
