,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-1.296900913072614,0.002771528483158026,33400.559373606644
1,500,0.015486443974067492,0.007554551967625722,0.0007592610404804738,0.826998188170276,0.0006503802111751707,8853.041425295041
2,1000,0.23887612314910947,0.02200405091344729,0.002211490325690353,0.8302854229948635,0.0006406829969914548,10182.703671119429
3,1500,0.23887612314910947,0.02200405091344729,0.002211490325690353,0.8302854229948635,0.0006406829969914548,10182.703671119429
4,2000,0.23887612314910947,0.02200405091344729,0.002211490325690353,0.8302854229948635,0.0006406829969914548,10182.703671119429
5,2500,0.23887612314910947,0.02200405091344729,0.002211490325690353,0.8302854229948635,0.0006406829969914548,10182.703671119429
6,3000,0.25,0.0,0.0,0.8321053417205706,0.0006080546936854279,10196.06210032541
7,3500,0.25,0.0,0.0,0.8321053417205706,0.0006080546936854279,10196.06210032541
8,4000,0.25,0.0,0.0,0.8321054253271105,0.0006078322215532707,10201.49025718554
9,4500,0.25,0.0,0.0,0.8321054253271105,0.0006078322215532707,10201.49025718554
10,5000,0.25,0.0,0.0,0.8321054253271105,0.0006078322215532707,10201.49025718554
