,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-1.832885624218095,0.0027683488597117444,35857.28031030727
1,500,0.09558544605149448,0.045976382498095214,0.004620800301940749,0.8180856162589277,0.0005553470115420535,12366.80212196273
2,1000,0.09558544605149448,0.045976382498095214,0.004620800301940749,0.8180856162589277,0.0005553470115420535,12366.80212196273
3,1500,0.09558544605149448,0.045976382498095214,0.004620800301940749,0.8180856162589277,0.0005553470115420535,12366.80212196273
4,2000,0.09558544605149448,0.045976382498095214,0.004620800301940749,0.8180856162589277,0.0005553470115420535,12366.80212196273
5,2500,0.09558544605149448,0.045976382498095214,0.004620800301940749,0.8180856162589277,0.0005553470115420535,12366.80212196273
6,3000,0.09558544605149448,0.045976382498095214,0.004620800301940749,0.8180856162589277,0.0005553470115420535,12366.80212196273
7,3500,0.10203555997566018,0.050386962931698094,0.005064080314242075,0.8171068730120378,0.0005669361923719265,12365.400986371636
8,4000,0.10203555997566018,0.050386962931698094,0.005064080314242075,0.8171068730120378,0.0005669361923719265,12365.400986371636
9,4500,0.10203555997566018,0.050386962931698094,0.005064080314242075,0.8171068730120378,0.0005669361923719265,12365.400986371636
10,5000,0.10203555997566018,0.050386962931698094,0.005064080314242075,0.8171068730120378,0.0005669361923719265,12365.400986371636
