,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.7262346396342905,0.0004819353525555636,9805.943990291458
1,500,0.09614114061989755,0.04758129174460321,0.004782099750220719,0.862252236137984,0.000848965892353279,11443.800517556258
2,1000,0.1737000967949749,0.06296108349156836,0.00632782697987187,0.8584555498621413,0.000978480663968732,22361.134925751547
3,1500,0.22172348322618313,0.04146986611950957,0.0041678783643843914,0.8564949963109911,0.0009921538956838868,21553.570269614393
4,2000,0.24261119960396169,0.015292141721716203,0.0015369180706627898,0.8567820086603374,0.0009598879051164337,17442.625680541998
5,2500,0.24261119960396169,0.015292141721716203,0.0015369180706627898,0.8567820086603374,0.0009598879051164337,17442.625680541998
6,3000,0.25,0.0,0.0,0.8623581441946799,0.000904511756827347,17444.862167504925
7,3500,0.25,0.0,0.0,0.863180394202421,0.0008790944692337015,17449.762793882986
8,4000,0.25,0.0,0.0,0.863180394202421,0.0008790944692337015,17449.762793882986
9,4500,0.25,0.0,0.0,0.863180394202421,0.0008790944692337015,17449.762793882986
10,5000,0.25,0.0,0.0,0.863180394202421,0.0008790944692337015,17449.762793882986
