,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-0.1948497665992912,0.00011518201640898399,26395.43416484186
1,500,0.0026209299262643176,0.001915534662172075,0.0001925184771922715,0.8310122851062207,0.0008965535807197904,25208.818703133347
2,1000,0.24764845214183925,0.013241625465717862,0.0013308334328545825,0.8417168505333344,0.0007558666621520249,11899.758475578414
3,1500,0.24764845214183925,0.013241625465717862,0.0013308334328545825,0.8417168505333344,0.0007558666621520249,11899.758475578414
4,2000,0.24764845214183925,0.013241625465717862,0.0013308334328545825,0.8417168505333344,0.0007558666621520249,11899.758475578414
5,2500,0.24764845214183925,0.013241625465717862,0.0013308334328545825,0.8417168505333344,0.0007558666621520249,11899.758475578414
6,3000,0.25,0.0,0.0,0.8452126882485025,0.0007049047870298442,11879.95421330054
7,3500,0.25,0.0,0.0,0.8452149184534523,0.0007031487540630036,11875.09591264749
8,4000,0.25,0.0,0.0,0.8452149184534523,0.0007031487540630036,11875.09591264749
9,4500,0.25,0.0,0.0,0.8452149184534523,0.0007031487540630036,11875.09591264749
10,5000,0.25,0.0,0.0,0.8452149184534523,0.0007031487540630036,11875.09591264749
