,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-0.13817265751241758,0.002220783214117276,15527.260745004114
1,500,0.24988861618307573,0.0011082549853660814,0.00011138381692424564,0.8705008373132774,0.0008608764336173726,20240.21813588487
2,1000,0.25,0.0,0.0,0.8693462446468121,0.0009148055141605864,21926.067472997504
3,1500,0.25,0.0,0.0,0.8693462446468121,0.0009148055141605864,21926.067472997504
4,2000,0.25,0.0,0.0,0.8693462446468121,0.0009148055141605864,21926.067472997504
5,2500,0.25,0.0,0.0,0.8693462446468121,0.0009148055141605864,21926.067472997504
6,3000,0.25,0.0,0.0,0.8701420759430362,0.0008921256535714304,21912.62045105898
7,3500,0.25,0.0,0.0,0.8701420759430362,0.0008921256535714304,21912.62045105898
8,4000,0.25,0.0,0.0,0.8701420759430362,0.0008921256535714304,21912.62045105898
9,4500,0.25,0.0,0.0,0.8701420759430362,0.0008921256535714304,21912.62045105898
10,5000,0.25,0.0,0.0,0.8701420759430362,0.0008921256535714304,21912.62045105898
