,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.7152460257152666,0.0012567288657223082,16541.182146004056
1,500,0.12529613917718024,0.05480107459976359,0.0055077152289603505,0.8528109869501478,0.0007963803416032042,14781.078411331606
2,1000,0.25,0.0,0.0,0.8505780028322365,0.0009197299276597759,21567.80558991188
3,1500,0.25,0.0,0.0,0.8505780028322365,0.0009197299276597759,21567.80558991188
4,2000,0.25,0.0,0.0,0.8524304918629166,0.0008930761651673762,21496.15096391274
5,2500,0.25,0.0,0.0,0.8524304918629166,0.0008930761651673762,21496.15096391274
6,3000,0.25,0.0,0.0,0.8532831253742104,0.0008606729216422771,21574.388171696915
7,3500,0.25,0.0,0.0,0.853283270607276,0.0008614326559341969,21568.367480433946
8,4000,0.25,0.0,0.0,0.853283270607276,0.0008614326559341969,21568.367480433946
9,4500,0.25,0.0,0.0,0.853283270607276,0.0008614326559341969,21568.367480433946
10,5000,0.25,0.0,0.0,0.853283270607276,0.0008614326559341969,21568.367480433946
