,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.542400804906495,7.448767026888985e-05,86025.59196139014
1,500,0.24663560370231738,0.016652598728616307,0.0016736491444596865,0.5231176320891369,0.00011169920547574416,95487.14647896682
2,1000,0.24663560370231738,0.016652598728616307,0.0016736491444596865,0.5231176320891369,0.00011169920547574416,95487.14647896682
3,1500,0.24663560370231738,0.016652598728616307,0.0016736491444596865,0.5231176320891369,0.00011169920547574416,95487.14647896682
4,2000,0.2490050155994858,0.007427669439287233,0.0007465088665728857,0.5244635253256189,0.00011214999544077042,97493.3462009936
5,2500,0.2490050155994858,0.007427669439287233,0.0007465088665728857,0.5244635253256189,0.00011214999544077042,97493.3462009936
6,3000,0.2490050155994858,0.007427669439287233,0.0007465088665728857,0.5244635253256189,0.00011214999544077042,97493.3462009936
7,3500,0.24925197574936797,0.0052379002697082915,0.0005264287843613259,0.5240060337854693,0.00011231388222459474,97492.45241057908
8,4000,0.24925197574936797,0.0052379002697082915,0.0005264287843613259,0.5240060337854693,0.00011231388222459474,97492.45241057908
9,4500,0.24925197574936797,0.0052379002697082915,0.0005264287843613259,0.5240060337854693,0.00011231388222459474,97492.45241057908
10,5000,0.24925197574936797,0.0052379002697082915,0.0005264287843613259,0.5240060337854693,0.00011231388222459474,97492.45241057908
