,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-0.18495807615349436,0.00024151692174276062,80028.35479666197
1,500,0.24970616991121408,0.0029235724698592016,0.00029383008878592704,0.5537350843934934,0.0001073619013131969,73865.33503165563
2,1000,0.24970616991121408,0.0029235724698592016,0.00029383008878592704,0.5537350843934934,0.0001073619013131969,73865.33503165563
3,1500,0.25,0.0,0.0,0.5493208559664023,0.00011773586985313175,85775.76246171132
4,2000,0.25,0.0,0.0,0.5493208559664023,0.00011773586985313175,85775.76246171132
5,2500,0.25,0.0,0.0,0.5493208559664023,0.00011773586985313175,85775.76246171132
6,3000,0.25,0.0,0.0,0.5493208559664023,0.00011773586985313175,85775.76246171132
7,3500,0.25,0.0,0.0,0.5493208559664023,0.00011773586985313175,85775.76246171132
8,4000,0.25,0.0,0.0,0.5493208559664023,0.00011773586985313175,85775.76246171132
9,4500,0.25,0.0,0.0,0.5493208559664023,0.00011773586985313175,85775.76246171132
10,5000,0.25,0.0,0.0,0.5493208559664023,0.00011773586985313175,85775.76246171132
