,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.0510611248159365,0.00015284493074940167,51293.31473430848
1,500,0.24911881139947772,0.008767715872412115,0.000881188600522259,0.5406801597738715,9.502139745922582e-05,68523.70448748732
2,1000,0.24911881139947772,0.008767715872412115,0.000881188600522259,0.5406801597738715,9.502139745922582e-05,68523.70448748732
3,1500,0.25,0.0,0.0,0.5408351818237993,9.98547628506273e-05,77947.57241783939
4,2000,0.25,0.0,0.0,0.5498990939683234,8.808498282921544e-05,64206.602585906076
5,2500,0.25,0.0,0.0,0.5498990939683234,8.808498282921544e-05,64206.602585906076
6,3000,0.25,0.0,0.0,0.5498990939683234,8.808498282921544e-05,64206.602585906076
7,3500,0.25,0.0,0.0,0.5498990939683234,8.808498282921544e-05,64206.602585906076
8,4000,0.25,0.0,0.0,0.5498990939683234,8.808498282921544e-05,64206.602585906076
9,4500,0.25,0.0,0.0,0.5498990939683234,8.808498282921544e-05,64206.602585906076
10,5000,0.25,0.0,0.0,0.5498990939683234,8.808498282921544e-05,64206.602585906076
