,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-12.615542831199672,0.0009419320618566018,61797.790485570564
1,500,0.2490891761991008,0.009062582393124515,0.0009108238008992464,0.5430550143048625,0.00010783266731333147,74822.10390917893
2,1000,0.2490891761991008,0.009062582393124515,0.0009108238008992464,0.5430550143048625,0.00010783266731333147,74822.10390917893
3,1500,0.25,0.0,0.0,0.5454159860381129,0.00010910293640985382,79106.65419763533
4,2000,0.25,0.0,0.0,0.5454159860381129,0.00010910293640985382,79106.65419763533
5,2500,0.25,0.0,0.0,0.5454159860381129,0.00010910293640985382,79106.65419763533
6,3000,0.25,0.0,0.0,0.5454159860381129,0.00010910293640985382,79106.65419763533
7,3500,0.25,0.0,0.0,0.5454159860381129,0.00010910293640985382,79106.65419763533
8,4000,0.25,0.0,0.0,0.5454159860381129,0.00010910293640985382,79106.65419763533
9,4500,0.25,0.0,0.0,0.5454159860381129,0.00010910293640985382,79106.65419763533
10,5000,0.25,0.0,0.0,0.5454159860381129,0.00010910293640985382,79106.65419763533
