,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-4.878943097288085,0.0009458581018119588,144310.79557135774
1,500,0.2448286577871921,0.02660650331158116,0.0026740541959958523,0.47163895488031204,0.00016297968228350994,111482.68599841431
2,1000,0.2448286577871921,0.02660650331158116,0.0026740541959958523,0.47163895488031204,0.00016297968228350994,111482.68599841431
3,1500,0.2448286577871921,0.02660650331158116,0.0026740541959958523,0.47163895488031204,0.00016297968228350994,111482.68599841431
4,2000,0.2448286577871921,0.02660650331158116,0.0026740541959958523,0.47163895488031204,0.00016297968228350994,111482.68599841431
5,2500,0.25,0.0,0.0,0.48703915858535307,0.00012937335443611735,77730.50785008745
6,3000,0.25,0.0,0.0,0.48703915858535307,0.00012937335443611735,77730.50785008745
7,3500,0.25,0.0,0.0,0.48703915858535307,0.00012937335443611735,77730.50785008745
8,4000,0.25,0.0,0.0,0.48703915858535307,0.00012937335443611735,77730.50785008745
9,4500,0.25,0.0,0.0,0.48703915858535307,0.00012937335443611735,77730.50785008745
10,5000,0.25,0.0,0.0,0.4879988630001981,0.0001287643512443566,77715.88592562378
