,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-1.4567245523606673,0.0005533253688880515,145885.9796107597
1,500,0.24975248836070324,0.0024627097163794597,0.0002475116392967646,0.4756190495489463,0.00014668990232690336,92249.27432319536
2,1000,0.24975248836070324,0.0024627097163794597,0.0002475116392967646,0.4756190495489463,0.00014668990232690336,92249.27432319536
3,1500,0.24975248836070324,0.0024627097163794597,0.0002475116392967646,0.4756190495489463,0.00014668990232690336,92249.27432319536
4,2000,0.24975248836070324,0.0024627097163794597,0.0002475116392967646,0.4756190495489463,0.00014668990232690336,92249.27432319536
5,2500,0.24975248836070324,0.0024627097163794597,0.0002475116392967646,0.4756190495489463,0.00014668990232690336,92249.27432319536
6,3000,0.24975248836070324,0.0024627097163794597,0.0002475116392967646,0.4756190495489463,0.00014668990232690336,92249.27432319536
7,3500,0.2499204743107299,0.0007912706175100406,7.952568927010988e-05,0.48089659586737277,0.00014380264911385146,92264.03538624936
8,4000,0.25,0.0,0.0,0.4784728979442544,0.00014518973188216167,92290.51217870764
9,4500,0.25,0.0,0.0,0.4784728979442544,0.00014518973188216167,92290.51217870764
10,5000,0.25,0.0,0.0,0.4784728979442544,0.00014518973188216167,92290.51217870764
