,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-1.8854036135244132,0.0002858890141531421,36519.17163063323
1,500,0.12765514100443062,0.07678679658798805,0.0077173634283545026,0.5405427377628018,9.867621246762811e-05,55573.47722551128
2,1000,0.24922176145392247,0.00640577690060558,0.000643804802122256,0.556346292538366,8.68606932124124e-05,49891.82311330134
3,1500,0.24922176145392247,0.00640577690060558,0.000643804802122256,0.556346292538366,8.68606932124124e-05,49891.82311330134
4,2000,0.24922176145392247,0.00640577690060558,0.000643804802122256,0.556346292538366,8.68606932124124e-05,49891.82311330134
5,2500,0.24922176145392247,0.00640577690060558,0.000643804802122256,0.556346292538366,8.68606932124124e-05,49891.82311330134
6,3000,0.24922176145392247,0.00640577690060558,0.000643804802122256,0.556346292538366,8.68606932124124e-05,49891.82311330134
7,3500,0.24922176145392247,0.00640577690060558,0.000643804802122256,0.556346292538366,8.68606932124124e-05,49891.82311330134
8,4000,0.24922176145392247,0.00640577690060558,0.000643804802122256,0.556346292538366,8.68606932124124e-05,49891.82311330134
9,4500,0.24922176145392247,0.00640577690060558,0.000643804802122256,0.556346292538366,8.68606932124124e-05,49891.82311330134
10,5000,0.24922176145392247,0.00640577690060558,0.000643804802122256,0.556346292538366,8.68606932124124e-05,49891.82311330134
