,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-1.0960993385897124,0.0002601883099301108,69697.85017670822
1,500,0.24023068889942398,0.028563650116988953,0.0028707548509407112,0.5374738115797371,9.747482557345615e-05,69720.46680636414
2,1000,0.24023068889942398,0.028563650116988953,0.0028707548509407112,0.5374738115797371,9.747482557345615e-05,69720.46680636414
3,1500,0.24023068889942398,0.028563650116988953,0.0028707548509407112,0.5374738115797371,9.747482557345615e-05,69720.46680636414
4,2000,0.24023068889942398,0.028563650116988953,0.0028707548509407112,0.5374738115797371,9.747482557345615e-05,69720.46680636414
5,2500,0.24854921764759222,0.010554190565735068,0.001060736062801576,0.5525227164444642,8.832126381668209e-05,64357.051917506156
6,3000,0.24854921764759222,0.010554190565735068,0.001060736062801576,0.5525227164444642,8.832126381668209e-05,64357.051917506156
7,3500,0.24854921764759222,0.010554190565735068,0.001060736062801576,0.5525227164444642,8.832126381668209e-05,64357.051917506156
8,4000,0.25,0.0,0.0,0.5498304599265078,8.970225852541351e-05,64340.856712324035
9,4500,0.25,0.0,0.0,0.5498304599265078,8.970225852541351e-05,64340.856712324035
10,5000,0.25,0.0,0.0,0.5498304599265078,8.970225852541351e-05,64340.856712324035
