,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-2.627745738765645,0.0003384638459099919,35329.592668622994
1,500,0.23229778616874333,0.03829740302293331,0.003849033826427044,0.508468862404026,0.00014735434793102726,123781.89858629777
2,1000,0.24770017047506868,0.016658055472872784,0.0016741975678922823,0.5371315937565898,0.0001003930205776882,68224.18300334048
3,1500,0.24770017047506868,0.016658055472872784,0.0016741975678922823,0.5371315937565898,0.0001003930205776882,68224.18300334048
4,2000,0.24791367890532026,0.011742164390521373,0.001180131924546412,0.5244502155785234,0.0001230816594299648,94061.53999898836
5,2500,0.24791367890532026,0.011742164390521373,0.001180131924546412,0.5244502155785234,0.0001230816594299648,94061.53999898836
6,3000,0.2486078310138202,0.013851906515783727,0.001392168986179812,0.5247162511048108,0.0001229425664393324,94060.44377591187
7,3500,0.24923381972706735,0.004838170250536323,0.00048625440584511406,0.5255329053284272,0.00012252233509441886,94078.92084300872
8,4000,0.25,0.0,0.0,0.5265351041247868,0.00012197339480912375,94063.80847253585
9,4500,0.25,0.0,0.0,0.5265351041247868,0.00012197339480912375,94063.80847253585
10,5000,0.25,0.0,0.0,0.5265351041247868,0.00012197339480912375,94063.80847253585
