,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-0.23509076568079457,0.00010574313119437338,13557.922304677193
1,500,0.07681730380782527,0.03773113905707167,0.003792122156516084,0.8500661699921193,0.0009730323437539371,23343.475697181304
2,1000,0.25,0.0,0.0,0.8597115454896347,0.000824712339412472,14265.451494365427
3,1500,0.25,0.0,0.0,0.8601064100480851,0.0007830444865808915,12961.296625982573
4,2000,0.25,0.0,0.0,0.8601064100480851,0.0007830444865808915,12961.296625982573
5,2500,0.25,0.0,0.0,0.8601064100480851,0.0007830444865808915,12961.296625982573
6,3000,0.25,0.0,0.0,0.8601064100480851,0.0007830444865808915,12961.296625982573
7,3500,0.25,0.0,0.0,0.8601064100480851,0.0007830444865808915,12961.296625982573
8,4000,0.25,0.0,0.0,0.8601064100480851,0.0007830444865808915,12961.296625982573
9,4500,0.25,0.0,0.0,0.8601064100480851,0.0007830444865808915,12961.296625982573
10,5000,0.25,0.0,0.0,0.8601064100480851,0.0007830444865808915,12961.296625982573
