,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-5.253090807967406,0.007264733254442017,37110.08759023421
1,500,0.25,0.0,0.0,0.8345656913203144,0.0009326011942428817,18762.16973867143
2,1000,0.25,0.0,0.0,0.8345656913203144,0.0009326011942428817,18762.16973867143
3,1500,0.25,0.0,0.0,0.8365180268403491,0.0008647977594393643,16387.534211338145
4,2000,0.25,0.0,0.0,0.8365180268403491,0.0008647977594393643,16387.534211338145
5,2500,0.25,0.0,0.0,0.8365180268403491,0.0008647977594393643,16387.534211338145
6,3000,0.25,0.0,0.0,0.8365180268403491,0.0008647977594393643,16387.534211338145
7,3500,0.25,0.0,0.0,0.8365180268403491,0.0008647977594393643,16387.534211338145
8,4000,0.25,0.0,0.0,0.8365180268403491,0.0008647977594393643,16387.534211338145
9,4500,0.25,0.0,0.0,0.8365180268403491,0.0008647977594393643,16387.534211338145
10,5000,0.25,0.0,0.0,0.8365180268403491,0.0008647977594393643,16387.534211338145
