,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-9.449361581274026,0.006009706132303166,12307.512059552946
1,500,0.25,0.0,0.0,0.8371907438164657,0.0007148898397945381,11602.098696903326
2,1000,0.25,0.0,0.0,0.8376878701515043,0.000706960589032508,11204.974489550608
3,1500,0.25,0.0,0.0,0.8376878701515043,0.000706960589032508,11204.974489550608
4,2000,0.25,0.0,0.0,0.8376878701515043,0.000706960589032508,11204.974489550608
5,2500,0.25,0.0,0.0,0.8376878701515043,0.000706960589032508,11204.974489550608
6,3000,0.25,0.0,0.0,0.8392995256518083,0.0006753560268434758,11588.24913155786
7,3500,0.25,0.0,0.0,0.8392995256518083,0.0006753560268434758,11588.24913155786
8,4000,0.25,0.0,0.0,0.8392995256518083,0.0006753560268434758,11588.24913155786
9,4500,0.25,0.0,0.0,0.8392995256518083,0.0006753560268434758,11588.24913155786
10,5000,0.25,0.0,0.0,0.8392995256518083,0.0006753560268434758,11588.24913155786
