,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-3.5466980159547905,0.0054926469042339745,28607.859465530408
1,500,0.25,0.0,0.0,0.8356863823800567,0.0008904352628283528,16245.863202478306
2,1000,0.25,0.0,0.0,0.8356863823800567,0.0008904352628283528,16245.863202478306
3,1500,0.25,0.0,0.0,0.8356863823800567,0.0008904352628283528,16245.863202478306
4,2000,0.25,0.0,0.0,0.8356863823800567,0.0008904352628283528,16245.863202478306
5,2500,0.25,0.0,0.0,0.8356863823800567,0.0008904352628283528,16245.863202478306
6,3000,0.25,0.0,0.0,0.8365536770516575,0.000858424509872126,16239.926532810323
7,3500,0.25,0.0,0.0,0.8365541575795373,0.0008581833794632397,16237.269559121542
8,4000,0.25,0.0,0.0,0.8365541575795373,0.0008581833794632397,16237.269559121542
9,4500,0.25,0.0,0.0,0.8365545259811477,0.0008572013086191911,16238.959483756948
10,5000,0.25,0.0,0.0,0.8365545259811477,0.0008572013086191911,16238.959483756948
