,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-4.377598084948713,0.0038695959938010293,25060.345646806138
1,500,0.07495265455777672,0.02652830389198134,0.002666194858612938,0.8232188607076417,0.0005793770765616615,9080.910150082238
2,1000,0.07495265455777672,0.02652830389198134,0.002666194858612938,0.8232188607076417,0.0005793770765616615,9080.910150082238
3,1500,0.07495265455777672,0.02652830389198134,0.002666194858612938,0.8232188607076417,0.0005793770765616615,9080.910150082238
4,2000,0.07495265455777672,0.02652830389198134,0.002666194858612938,0.8232188607076417,0.0005793770765616615,9080.910150082238
5,2500,0.10931969539183937,0.03389743510311335,0.0034068204118923957,0.824127849193041,0.0005333771877209719,7676.827059407062
6,3000,0.1148789588995375,0.030882217100063024,0.0031037796004608023,0.8240682925471077,0.0005316910745221485,7668.044520725196
7,3500,0.1148789588995375,0.030882217100063024,0.0031037796004608023,0.8240682925471077,0.0005316910745221485,7668.044520725196
8,4000,0.1148789588995375,0.030882217100063024,0.0031037796004608023,0.8240682925471077,0.0005316910745221485,7668.044520725196
9,4500,0.1148789588995375,0.030882217100063024,0.0031037796004608023,0.8240682925471077,0.0005316910745221485,7668.044520725196
10,5000,0.1162144088989148,0.030399983186363663,0.0030553132685539716,0.8239133114778856,0.0005282080739318966,7672.108370001165
