,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-18.257499220533155,0.009844657886944023,812.4428990212447
1,500,0.2229872275527205,0.04458969164189752,0.004481432627085463,0.8717815241608288,0.0009591276450464323,20889.765422389763
2,1000,0.2362527626098427,0.03195448005356275,0.003211546082077678,0.8736930885586496,0.0009247471092725264,19748.356832580703
3,1500,0.2362527626098427,0.03195448005356275,0.003211546082077678,0.8736930885586496,0.0009247471092725264,19748.356832580703
4,2000,0.25,0.0,0.0,0.8753602622852288,0.0008509916704700792,15410.243013157886
5,2500,0.25,0.0,0.0,0.8753602622852288,0.0008509916704700792,15410.243013157886
6,3000,0.25,0.0,0.0,0.8753602622852288,0.0008509916704700792,15410.243013157886
7,3500,0.25,0.0,0.0,0.8753602622852288,0.0008509916704700792,15410.243013157886
8,4000,0.25,0.0,0.0,0.8753602622852288,0.0008509916704700792,15410.243013157886
9,4500,0.25,0.0,0.0,0.8753602622852288,0.0008509916704700792,15410.243013157886
10,5000,0.25,0.0,0.0,0.8753602622852288,0.0008509916704700792,15410.243013157886
