,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.20627218524098723,4.436036813415217e-05,129924.79163415785
1,500,0.24504639734384878,0.021341404019840252,0.002144891807066442,0.5374018046960531,8.816009219194357e-05,57936.361901704964
2,1000,0.24504639734384878,0.021341404019840252,0.002144891807066442,0.5374018046960531,8.816009219194357e-05,57936.361901704964
3,1500,0.24504639734384878,0.021341404019840252,0.002144891807066442,0.5374018046960531,8.816009219194357e-05,57936.361901704964
4,2000,0.24572136108046563,0.019543568459261317,0.001964202534666484,0.5321410847069692,0.00010461810636805088,84406.78465292507
5,2500,0.24572136108046563,0.019543568459261317,0.001964202534666484,0.5321410847069692,0.00010461810636805088,84406.78465292507
6,3000,0.24572136108046563,0.019543568459261317,0.001964202534666484,0.5321410847069692,0.00010461810636805088,84406.78465292507
7,3500,0.24958440009555108,0.0029453370316364596,0.000296017509547796,0.5311676763518449,0.00010505205042857803,84409.12018488235
8,4000,0.24958440009555108,0.0029453370316364596,0.000296017509547796,0.5311676763518449,0.00010505205042857803,84409.12018488235
9,4500,0.24958440009555108,0.0029453370316364596,0.000296017509547796,0.5311676763518449,0.00010505205042857803,84409.12018488235
10,5000,0.24958440009555108,0.0029453370316364596,0.000296017509547796,0.5311676763518449,0.00010505205042857803,84409.12018488235
