,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-6.491344700075435,0.0009540617325572373,140740.54926545417
1,500,0.24570947139277968,0.02330925106999476,0.002342667877071598,0.5471371969488558,0.00011358875482865437,76884.82229550998
2,1000,0.24779781627002273,0.013458850472524304,0.001352665367480624,0.5408992261038716,0.00013545976702784677,107720.62625462875
3,1500,0.25,0.0,0.0,0.5558255323510715,0.00010485932396653068,72662.42845125409
4,2000,0.25,0.0,0.0,0.5558255323510715,0.00010485932396653068,72662.42845125409
5,2500,0.25,0.0,0.0,0.5558255323510715,0.00010485932396653068,72662.42845125409
6,3000,0.25,0.0,0.0,0.5558255323510715,0.00010485932396653068,72662.42845125409
7,3500,0.25,0.0,0.0,0.5558255323510715,0.00010485932396653068,72662.42845125409
8,4000,0.25,0.0,0.0,0.5558255323510715,0.00010485932396653068,72662.42845125409
9,4500,0.25,0.0,0.0,0.5558255323510715,0.00010485932396653068,72662.42845125409
10,5000,0.25,0.0,0.0,0.5558255323510715,0.00010485932396653068,72662.42845125409
