,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-6.322379171013875,0.00044787022154933075,18013.99206455215
1,500,0.2468785743385607,0.018463895842974875,0.0018556913539197115,0.5290167008825233,0.00011535486302970977,83755.4386761441
2,1000,0.2468785743385607,0.018463895842974875,0.0018556913539197115,0.5290167008825233,0.00011535486302970977,83755.4386761441
3,1500,0.2468785743385607,0.018463895842974875,0.0018556913539197115,0.5290167008825233,0.00011535486302970977,83755.4386761441
4,2000,0.2468785743385607,0.018463895842974875,0.0018556913539197115,0.5290167008825233,0.00011535486302970977,83755.4386761441
5,2500,0.2468785743385607,0.018463895842974875,0.0018556913539197115,0.5290167008825233,0.00011535486302970977,83755.4386761441
6,3000,0.24881667061808327,0.01177397868966303,0.0011833293819167455,0.5368002484933949,0.00011131443116182552,83757.61463808603
7,3500,0.24881667061808327,0.01177397868966303,0.0011833293819167455,0.5368002484933949,0.00011131443116182552,83757.61463808603
8,4000,0.2491874874100817,0.008084398194596741,0.0008125125899183027,0.5339402004371947,0.00011289832916856615,83748.88194424027
9,4500,0.2491874874100817,0.008084398194596741,0.0008125125899183027,0.5339402004371947,0.00011289832916856615,83748.88194424027
10,5000,0.2491874874100817,0.008084398194596741,0.0008125125899183027,0.5339402004371947,0.00011289832916856615,83748.88194424027
