,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-11.20943798608807,0.0007536212214455478,49211.683708935394
1,500,0.17860585660598838,0.0648103837350912,0.006513688647522722,0.5497938817995076,7.868277623284466e-05,43354.09868910713
2,1000,0.20739266751024213,0.06724543403977229,0.00675842041134902,0.5358764105021168,0.00012691720162264067,113105.64121222217
3,1500,0.24657800143493452,0.017775767949900614,0.0017865318984922839,0.5487826023406288,8.789851513405384e-05,53991.20485643999
4,2000,0.24657800143493452,0.017775767949900614,0.0017865318984922839,0.5487826023406288,8.789851513405384e-05,53991.20485643999
5,2500,0.24657800143493452,0.017775767949900614,0.0017865318984922839,0.5487826023406288,8.789851513405384e-05,53991.20485643999
6,3000,0.24657800143493452,0.017775767949900614,0.0017865318984922839,0.5487826023406288,8.789851513405384e-05,53991.20485643999
7,3500,0.24657800143493452,0.017775767949900614,0.0017865318984922839,0.5487826023406288,8.789851513405384e-05,53991.20485643999
8,4000,0.24657800143493452,0.017775767949900614,0.0017865318984922839,0.5487826023406288,8.789851513405384e-05,53991.20485643999
9,4500,0.24657800143493452,0.017775767949900614,0.0017865318984922839,0.5487826023406288,8.789851513405384e-05,53991.20485643999
10,5000,0.24657800143493452,0.017775767949900614,0.0017865318984922839,0.5487826023406288,8.789851513405384e-05,53991.20485643999
