,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-8.994937726850026,0.0008228945747723675,84898.30820442493
1,500,0.25,0.0,0.0,0.5171771168137196,0.00012934817889584038,107631.7239142326
2,1000,0.25,0.0,0.0,0.5171771168137196,0.00012934817889584038,107631.7239142326
3,1500,0.25,0.0,0.0,0.5259436854354471,0.0001150116041273301,88532.98305454646
4,2000,0.25,0.0,0.0,0.5259436854354471,0.0001150116041273301,88532.98305454646
5,2500,0.25,0.0,0.0,0.5259436854354471,0.0001150116041273301,88532.98305454646
6,3000,0.25,0.0,0.0,0.5259436854354471,0.0001150116041273301,88532.98305454646
7,3500,0.25,0.0,0.0,0.5259436854354471,0.0001150116041273301,88532.98305454646
8,4000,0.25,0.0,0.0,0.5259436854354471,0.0001150116041273301,88532.98305454646
9,4500,0.25,0.0,0.0,0.5259436854354471,0.0001150116041273301,88532.98305454646
10,5000,0.25,0.0,0.0,0.5259436854354471,0.0001150116041273301,88532.98305454646
