,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.49112856852728193,0.008731783981133816,9419.93392111453
1,500,0.25,0.0,0.0,0.7314519325920581,0.005729181051222103,9932.616258246191
2,1000,0.25,0.0,0.0,0.7314519325920581,0.005729181051222103,9932.616258246191
3,1500,0.25,0.0,0.0,0.7314519325920581,0.005729181051222103,9932.616258246191
4,2000,0.25,0.0,0.0,0.7463880713588598,0.004251189815577589,7006.773200423937
5,2500,0.25,0.0,0.0,0.7463880713588598,0.004251189815577589,7006.773200423937
6,3000,0.25,0.0,0.0,0.7463880713588598,0.004251189815577589,7006.773200423937
7,3500,0.25,0.0,0.0,0.7463880713588598,0.004251189815577589,7006.773200423937
8,4000,0.25,0.0,0.0,0.7463880713588598,0.004251189815577589,7006.773200423937
9,4500,0.25,0.0,0.0,0.7463880713588598,0.004251189815577589,7006.773200423937
10,5000,0.25,0.0,0.0,0.7463880713588598,0.004251189815577589,7006.773200423937
