,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-0.8202211316378689,0.007407524031346754,161.9364870013688
1,500,0.25,0.0,0.0,0.7398816720831647,0.0054276811802302875,8711.92783602736
2,1000,0.25,0.0,0.0,0.7497913870011426,0.004610668746832922,6999.422179252728
3,1500,0.25,0.0,0.0,0.7497913870011426,0.004610668746832922,6999.422179252728
4,2000,0.25,0.0,0.0,0.7497913870011426,0.004610668746832922,6999.422179252728
5,2500,0.25,0.0,0.0,0.7497913870011426,0.004610668746832922,6999.422179252728
6,3000,0.25,0.0,0.0,0.7497913870011426,0.004610668746832922,6999.422179252728
7,3500,0.25,0.0,0.0,0.7497913870011426,0.004610668746832922,6999.422179252728
8,4000,0.25,0.0,0.0,0.7497913870011426,0.004610668746832922,6999.422179252728
9,4500,0.25,0.0,0.0,0.7497913870011426,0.004610668746832922,6999.422179252728
10,5000,0.25,0.0,0.0,0.7497913870011426,0.004610668746832922,6999.422179252728
