,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.01922962867268253,0.024807565007454815,0.002493254093699327,0.735939294562574,0.0057286103350366,12292.329904931516
1,500,0.25,0.0,0.0,0.740131908652375,0.003820532511282634,5878.503696264343
2,1000,0.25,0.0,0.0,0.740131908652375,0.003820532511282634,5878.503696264343
3,1500,0.25,0.0,0.0,0.740131908652375,0.003820532511282634,5878.503696264343
4,2000,0.25,0.0,0.0,0.740131908652375,0.003820532511282634,5878.503696264343
5,2500,0.25,0.0,0.0,0.740131908652375,0.003820532511282634,5878.503696264343
6,3000,0.25,0.0,0.0,0.7403577771037895,0.0037492765144263233,5885.05355931789
7,3500,0.25,0.0,0.0,0.7403577771037895,0.0037492765144263233,5885.05355931789
8,4000,0.25,0.0,0.0,0.7403577771037895,0.0037492765144263233,5885.05355931789
9,4500,0.25,0.0,0.0,0.7403577771037895,0.0037492765144263233,5885.05355931789
10,5000,0.25,0.0,0.0,0.7403577771037895,0.0037492765144263233,5885.05355931789
