,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.6939808311478459,0.002210909240170662,427.8092713435257
1,500,0.25,0.0,0.0,0.7524971071485707,0.004549136477939324,6647.873376636612
2,1000,0.25,0.0,0.0,0.7524971071485707,0.004549136477939324,6647.873376636612
3,1500,0.25,0.0,0.0,0.7524971071485707,0.004549136477939324,6647.873376636612
4,2000,0.25,0.0,0.0,0.7524971071485707,0.004549136477939324,6647.873376636612
5,2500,0.25,0.0,0.0,0.7547968677865353,0.004387824068718478,6565.305673291902
6,3000,0.25,0.0,0.0,0.7560510435839456,0.004290213774669406,6656.351171008257
7,3500,0.25,0.0,0.0,0.7560510435839456,0.004290213774669406,6656.351171008257
8,4000,0.25,0.0,0.0,0.7560510435839456,0.004290213774669406,6656.351171008257
9,4500,0.25,0.0,0.0,0.7560607047433533,0.004285857444006003,6647.859276139044
10,5000,0.25,0.0,0.0,0.7560607047433533,0.004285857444006003,6647.859276139044
