,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.492680755989215,0.0036041661400026074,12456.591606680147
1,500,0.12364238615803477,0.0714412710186718,0.007180117894394716,0.7294405974262848,0.0020492137229237714,9620.582128740705
2,1000,0.21136388969388606,0.04747587748221255,0.004771505218223692,0.7389983163654288,0.0015825028008500993,6209.331139757816
3,1500,0.21136388969388606,0.04747587748221255,0.004771505218223692,0.7389983163654288,0.0015825028008500993,6209.331139757816
4,2000,0.21136388969388606,0.04747587748221255,0.004771505218223692,0.7389983163654288,0.0015825028008500993,6209.331139757816
5,2500,0.21136388969388606,0.04747587748221255,0.004771505218223692,0.7389983163654288,0.0015825028008500993,6209.331139757816
6,3000,0.2244907831505712,0.042467103800664104,0.004268104522420563,0.7388011510907393,0.0015887115985344213,6205.803623467441
7,3500,0.2244907831505712,0.042467103800664104,0.004268104522420563,0.7388011510907393,0.0015887115985344213,6205.803623467441
8,4000,0.2244907831505712,0.042467103800664104,0.004268104522420563,0.7388011510907393,0.0015887115985344213,6205.803623467441
9,4500,0.2244907831505712,0.042467103800664104,0.004268104522420563,0.7388011510907393,0.0015887115985344213,6205.803623467441
10,5000,0.2244907831505712,0.042467103800664104,0.004268104522420563,0.7388011510907393,0.0015887115985344213,6205.803623467441
