,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-4.450638588852838,0.005229003065450171,30.79112955823339
1,500,0.2498222094583746,0.0017689935535366173,0.00017779054162540717,0.6959956348972577,0.00180725913838044,8899.077719759296
2,1000,0.2498222094583746,0.0017689935535366173,0.00017779054162540717,0.6959956348972577,0.00180725913838044,8899.077719759296
3,1500,0.2498222094583746,0.0017689935535366173,0.00017779054162540717,0.6959956348972577,0.00180725913838044,8899.077719759296
4,2000,0.2498222094583746,0.0017689935535366173,0.00017779054162540717,0.6959956348972577,0.00180725913838044,8899.077719759296
5,2500,0.2498222094583746,0.0017689935535366173,0.00017779054162540717,0.6959956348972577,0.00180725913838044,8899.077719759296
6,3000,0.25,0.0,0.0,0.697492977475725,0.0017902351910394037,8909.647038406918
7,3500,0.25,0.0,0.0,0.697492977475725,0.0017902351910394037,8909.647038406918
8,4000,0.25,0.0,0.0,0.697492977475725,0.0017902351910394037,8909.647038406918
9,4500,0.25,0.0,0.0,0.6984855159302694,0.0017770878879486624,8903.356824394014
10,5000,0.25,0.0,0.0,0.6984855159302694,0.0017770878879486624,8903.356824394014
