,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.5540683615095117,0.0011843697845006515,15718.001189138166
1,500,0.22992479022763032,0.04188129360916633,0.004209228382918613,0.6960792466267748,0.0014066424130104356,5994.235593710691
2,1000,0.22992479022763032,0.04188129360916633,0.004209228382918613,0.6960792466267748,0.0014066424130104356,5994.235593710691
3,1500,0.22992479022763032,0.04188129360916633,0.004209228382918613,0.6960792466267748,0.0014066424130104356,5994.235593710691
4,2000,0.2382068498936203,0.02947905823133503,0.002962756828072005,0.6966605189442194,0.0013642957329142052,5618.92190075996
5,2500,0.24606524224710932,0.02118449389933435,0.0021291217465959104,0.6874093293546979,0.0016084443278740073,7300.3203071909875
6,3000,0.24914406301981212,0.006375280091777654,0.0006407397575105762,0.6845525250836856,0.0016335590374168317,7297.352446775025
7,3500,0.24938720471261022,0.00609723612470975,0.0006127952873897833,0.6877459355035255,0.0016053073418901055,7301.129534198654
8,4000,0.24938720471261022,0.00609723612470975,0.0006127952873897833,0.6877459355035255,0.0016053073418901055,7301.129534198654
9,4500,0.24938720471261022,0.00609723612470975,0.0006127952873897833,0.6877459355035255,0.0016053073418901055,7301.129534198654
10,5000,0.24938720471261022,0.00609723612470975,0.0006127952873897833,0.6877459355035255,0.0016053073418901055,7301.129534198654
