,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.6873329288032504,0.001919029985651576,15787.719865948588
1,500,0.25,0.0,0.0,0.6857339677523266,0.0018790729663596063,9459.509414881237
2,1000,0.25,0.0,0.0,0.6857339677523266,0.0018790729663596063,9459.509414881237
3,1500,0.25,0.0,0.0,0.6861053562256034,0.0018985115001275638,9792.070934629315
4,2000,0.25,0.0,0.0,0.6861053562256034,0.0018985115001275638,9792.070934629315
5,2500,0.25,0.0,0.0,0.6905938867739129,0.001770025032163202,8640.764416455933
6,3000,0.25,0.0,0.0,0.6909417651087963,0.0018227799337667645,9469.986384851627
7,3500,0.25,0.0,0.0,0.6909417651087963,0.0018227799337667645,9469.986384851627
8,4000,0.25,0.0,0.0,0.6918318600176556,0.0018112958122746363,9468.68286369701
9,4500,0.25,0.0,0.0,0.6918318600176556,0.0018112958122746363,9468.68286369701
10,5000,0.25,0.0,0.0,0.6918318600176556,0.0018112958122746363,9468.68286369701
