,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.10696963180091479,0.002018815074822218,613.7891259828706
1,500,0.25,0.0,0.0,0.6367551418916677,0.0010535596397097248,1239.4134250605098
2,1000,0.25,0.0,0.0,0.6367551418916677,0.0010535596397097248,1239.4134250605098
3,1500,0.25,0.0,0.0,0.6367551418916677,0.0010535596397097248,1239.4134250605098
4,2000,0.25,0.0,0.0,0.6367551418916677,0.0010535596397097248,1239.4134250605098
5,2500,0.25,0.0,0.0,0.6367551418916677,0.0010535596397097248,1239.4134250605098
6,3000,0.25,0.0,0.0,0.6378658858387656,0.0010410671068518565,1234.8962423070345
7,3500,0.25,0.0,0.0,0.6378658858387656,0.0010410671068518565,1234.8962423070345
8,4000,0.25,0.0,0.0,0.6378658858387656,0.0010410671068518565,1234.8962423070345
9,4500,0.25,0.0,0.0,0.6378658858387656,0.0010410671068518565,1234.8962423070345
10,5000,0.25,0.0,0.0,0.6379083422519898,0.0010444494776656317,1253.9292477644476
