,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.666558230178425,0.0007760061042619543,2238.954149758758
1,500,0.24594777875156437,0.01782273186244378,0.0017912519492981245,0.7051228317203604,0.0012227261852012878,3543.1989516480903
2,1000,0.24594777875156437,0.01782273186244378,0.0017912519492981245,0.7051228317203604,0.0012227261852012878,3543.1989516480903
3,1500,0.24594777875156437,0.01782273186244378,0.0017912519492981245,0.7051228317203604,0.0012227261852012878,3543.1989516480903
4,2000,0.24594777875156437,0.01782273186244378,0.0017912519492981245,0.7051228317203604,0.0012227261852012878,3543.1989516480903
5,2500,0.2480454851224134,0.01125062146233822,0.0011307300014816806,0.7097924243372444,0.0010978925046170656,2926.870943321759
6,3000,0.24968163779156363,0.0019900835449640263,0.0002000109218213953,0.7100721648830141,0.0010856386756066358,2940.161987718786
7,3500,0.24968163779156363,0.0019900835449640263,0.0002000109218213953,0.7100721648830141,0.0010856386756066358,2940.161987718786
8,4000,0.2498035340662122,0.001954811359382966,0.00019646593378781465,0.7096290014625407,0.0011035682876287696,2927.3911605318635
9,4500,0.2498035340662122,0.001954811359382966,0.00019646593378781465,0.7096290014625407,0.0011035682876287696,2927.3911605318635
10,5000,0.25,0.0,0.0,0.7096437773447115,0.0011039519231463377,2934.142230650271
