,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-5.326889219403749,0.006605513369496802,4394.66047948228
1,500,0.19389582384701287,0.06833108388466563,0.006867532326173831,0.7065500559389793,0.0011368446191509477,4793.373844435765
2,1000,0.21479877713846818,0.048588158483589015,0.004883293664981466,0.7021847906371774,0.0011321639024236287,4264.793766222315
3,1500,0.23650671381191063,0.035498386496790116,0.0035677220809961054,0.709084541593836,0.0010000648604745444,3080.817892945909
4,2000,0.24979562972080047,0.002033458603214911,0.0002043702791995163,0.7134566734109771,0.0009262855887079355,2898.5294664320863
5,2500,0.24979562972080047,0.002033458603214911,0.0002043702791995163,0.7134566734109771,0.0009262855887079355,2898.5294664320863
6,3000,0.25,0.0,0.0,0.712645075623846,0.0009451773581876522,2916.3713038208534
7,3500,0.25,0.0,0.0,0.713045731114502,0.0009375546412654354,2912.469685581266
8,4000,0.25,0.0,0.0,0.7132686143558011,0.0009338302003466204,2919.920019562247
9,4500,0.25,0.0,0.0,0.7132686143558011,0.0009338302003466204,2919.920019562247
10,5000,0.25,0.0,0.0,0.7132686143558011,0.0009338302003466204,2919.920019562247
