,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.4195450738295555,0.0033549649648504233,3584.145339857389
1,500,0.22536475053121718,0.04771889461961938,0.004795929359508683,0.6759080054296416,0.0015778310688531702,804.4213626676805
2,1000,0.24700026969379935,0.016015846068030054,0.001609653094174077,0.676469170945312,0.0014872563735986988,494.9466841563819
3,1500,0.24700026969379935,0.016015846068030054,0.001609653094174077,0.676469170945312,0.0014872563735986988,494.9466841563819
4,2000,0.24700026969379935,0.016015846068030054,0.001609653094174077,0.676469170945312,0.0014872563735986988,494.9466841563819
5,2500,0.24700026969379935,0.016015846068030054,0.001609653094174077,0.676469170945312,0.0014872563735986988,494.9466841563819
6,3000,0.25,0.0,0.0,0.6778074198186106,0.001463874065263583,495.73317837886793
7,3500,0.25,0.0,0.0,0.6778074198186106,0.001463874065263583,495.73317837886793
8,4000,0.25,0.0,0.0,0.6782115312362046,0.0014542030986476558,492.14637941747196
9,4500,0.25,0.0,0.0,0.6785538480096026,0.001449674360466703,500.74635122536023
10,5000,0.25,0.0,0.0,0.6785538480096026,0.001449674360466703,500.74635122536023
