,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-6.376715981806557,0.00648980922439404,9204.866297537563
1,500,0.2387950465670481,0.03910054095912064,0.003929752226100794,0.45277888713802605,0.0005608255603986544,927.2863266249794
2,1000,0.2387950465670481,0.03910054095912064,0.003929752226100794,0.45277888713802605,0.0005608255603986544,927.2863266249794
3,1500,0.2387950465670481,0.03910054095912064,0.003929752226100794,0.45277888713802605,0.0005608255603986544,927.2863266249794
4,2000,0.2387950465670481,0.03910054095912064,0.003929752226100794,0.45277888713802605,0.0005608255603986544,927.2863266249794
5,2500,0.2387950465670481,0.03910054095912064,0.003929752226100794,0.45277888713802605,0.0005608255603986544,927.2863266249794
6,3000,0.25,0.0,0.0,0.46541515444205483,0.0005332133235146455,915.4572196998455
7,3500,0.25,0.0,0.0,0.46541515444205483,0.0005332133235146455,915.4572196998455
8,4000,0.25,0.0,0.0,0.46541515444205483,0.0005332133235146455,915.4572196998455
9,4500,0.25,0.0,0.0,0.46541515444205483,0.0005332133235146455,915.4572196998455
10,5000,0.25,0.0,0.0,0.46541515444205483,0.0005332133235146455,915.4572196998455
