,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-7.107962246165016,0.0074711578762096135,3950.7586071015758
1,500,0.15191106226971463,0.06329245950286423,0.006361131522114082,0.7139120051994321,0.0008274343218762472,1805.0796686704923
2,1000,0.15191106226971463,0.06329245950286423,0.006361131522114082,0.7139120051994321,0.0008274343218762472,1805.0796686704923
3,1500,0.15191106226971463,0.06329245950286423,0.006361131522114082,0.7139120051994321,0.0008274343218762472,1805.0796686704923
4,2000,0.15191106226971463,0.06329245950286423,0.006361131522114082,0.7139120051994321,0.0008274343218762472,1805.0796686704923
5,2500,0.24660370336693116,0.015650962847061075,0.0015729809506513364,0.7171807831923821,0.0009253726353519353,2666.396181372911
6,3000,0.24949070211097812,0.005067450013216959,0.0005092978890218838,0.7183829876766475,0.0008983393702568067,2657.893731769182
7,3500,0.25,0.0,0.0,0.71759461768886,0.0009182398110867922,2663.6384364625046
8,4000,0.25,0.0,0.0,0.71759461768886,0.0009182398110867922,2663.6384364625046
9,4500,0.25,0.0,0.0,0.71759461768886,0.0009182398110867922,2663.6384364625046
10,5000,0.25,0.0,0.0,0.71759461768886,0.0009182398110867922,2663.6384364625046
