,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-0.13779286582044858,0.00017163464938335326,6456.176535221625
1,500,0.24586609438035956,0.01632011227722335,0.00164023299878856,0.7356256983745162,0.0012672708074103357,3452.516457104604
2,1000,0.24586609438035956,0.01632011227722335,0.00164023299878856,0.7356256983745162,0.0012672708074103357,3452.516457104604
3,1500,0.24586609438035956,0.01632011227722335,0.00164023299878856,0.7356256983745162,0.0012672708074103357,3452.516457104604
4,2000,0.24586609438035956,0.01632011227722335,0.00164023299878856,0.7356256983745162,0.0012672708074103357,3452.516457104604
5,2500,0.24586609438035956,0.01632011227722335,0.00164023299878856,0.7356256983745162,0.0012672708074103357,3452.516457104604
6,3000,0.24586609438035956,0.01632011227722335,0.00164023299878856,0.7356256983745162,0.0012672708074103357,3452.516457104604
7,3500,0.24586609438035956,0.01632011227722335,0.00164023299878856,0.7356256983745162,0.0012672708074103357,3452.516457104604
8,4000,0.24586609438035956,0.01632011227722335,0.00164023299878856,0.7356256983745162,0.0012672708074103357,3452.516457104604
9,4500,0.24586609438035956,0.01632011227722335,0.00164023299878856,0.7356256983745162,0.0012672708074103357,3452.516457104604
10,5000,0.24586609438035956,0.01632011227722335,0.00164023299878856,0.7356256983745162,0.0012672708074103357,3452.516457104604
