,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-8.646013557806357,0.008709030648362608,3418.4272508284425
1,500,0.24755381265681342,0.0158168544718602,0.001589653686267127,0.6993148460602148,0.0011084334850503439,3675.4308989596784
2,1000,0.24755381265681342,0.0158168544718602,0.001589653686267127,0.6993148460602148,0.0011084334850503439,3675.4308989596784
3,1500,0.25,0.0,0.0,0.7052854497201194,0.0009864429175442562,3006.010283931758
4,2000,0.25,0.0,0.0,0.7052854497201194,0.0009864429175442562,3006.010283931758
5,2500,0.25,0.0,0.0,0.7052854497201194,0.0009864429175442562,3006.010283931758
6,3000,0.25,0.0,0.0,0.7053477284642837,0.0009836634033229788,2995.3676823999526
7,3500,0.25,0.0,0.0,0.7054206580406206,0.0009838505849085156,3012.5824783513835
8,4000,0.25,0.0,0.0,0.70558085009383,0.0009742079287161741,2974.722534632064
9,4500,0.25,0.0,0.0,0.7056077748165732,0.0009768449465567288,3000.2497430853555
10,5000,0.25,0.0,0.0,0.7056077748165732,0.0009768449465567288,3000.2497430853555
