,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-4.457111660323394,0.005583519610550792,3785.8965005956716
1,500,0.24567791456100652,0.016611307782974462,0.0016694992482799002,0.6882786510404497,0.0011319396730415955,4980.959463699855
2,1000,0.2492603864629376,0.007359061776910793,0.0007396135370623998,0.6982689198651166,0.0009888784060035065,3640.4549526229152
3,1500,0.2492603864629376,0.007359061776910793,0.0007396135370623998,0.6982689198651166,0.0009888784060035065,3640.4549526229152
4,2000,0.2492603864629376,0.007359061776910793,0.0007396135370623998,0.6982689198651166,0.0009888784060035065,3640.4549526229152
5,2500,0.2492603864629376,0.007359061776910793,0.0007396135370623998,0.6982689198651166,0.0009888784060035065,3640.4549526229152
6,3000,0.25,0.0,0.0,0.7013132542256779,0.000960630603773865,3646.271703174594
7,3500,0.25,0.0,0.0,0.7013132542256779,0.000960630603773865,3646.271703174594
8,4000,0.25,0.0,0.0,0.7013132542256779,0.000960630603773865,3646.271703174594
9,4500,0.25,0.0,0.0,0.7013132542256779,0.000960630603773865,3646.271703174594
10,5000,0.25,0.0,0.0,0.7017206630318443,0.0009557805124522425,3645.8068842647863
