,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-2.065018974887926,0.003383580920161316,2407.3537636658775
1,500,0.24240682771862906,0.025866630409872568,0.0025996941715255824,0.6942312099009509,0.0008766270567738167,3391.0623656618386
2,1000,0.24240682771862906,0.025866630409872568,0.0025996941715255824,0.6942312099009509,0.0008766270567738167,3391.0623656618386
3,1500,0.25,0.0,0.0,0.6874384156897861,0.0009642285308862197,3977.8455043619574
4,2000,0.25,0.0,0.0,0.6874384156897861,0.0009642285308862197,3977.8455043619574
5,2500,0.25,0.0,0.0,0.6874384156897861,0.0009642285308862197,3977.8455043619574
6,3000,0.25,0.0,0.0,0.6874384156897861,0.0009642285308862197,3977.8455043619574
7,3500,0.25,0.0,0.0,0.6874384156897861,0.0009642285308862197,3977.8455043619574
8,4000,0.25,0.0,0.0,0.6874384156897861,0.0009642285308862197,3977.8455043619574
9,4500,0.25,0.0,0.0,0.6874384156897861,0.0009642285308862197,3977.8455043619574
10,5000,0.25,0.0,0.0,0.6874384156897861,0.0009642285308862197,3977.8455043619574
