,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-3.0954990534487514,0.005738665590675901,6407.167475407906
1,500,0.11564428121761303,0.04874419507954196,0.004898975932931168,0.6785470000009131,0.0013565308865502992,6089.100472301387
2,1000,0.24426964491884293,0.02573825230985634,0.0025867916870088385,0.6971313618096389,0.0011505235568831159,4246.5979791011105
3,1500,0.24426964491884293,0.02573825230985634,0.0025867916870088385,0.6971313618096389,0.0011505235568831159,4246.5979791011105
4,2000,0.24426964491884293,0.02573825230985634,0.0025867916870088385,0.6971313618096389,0.0011505235568831159,4246.5979791011105
5,2500,0.25,0.0,0.0,0.7038871108335258,0.0010590202536133594,3643.245878590252
6,3000,0.25,0.0,0.0,0.7060555359142913,0.0010363260262664649,3647.5087249316566
7,3500,0.25,0.0,0.0,0.7067549279251579,0.001025597184537743,3627.7123262952564
8,4000,0.25,0.0,0.0,0.7070342756547539,0.0010227467451370815,3643.485805573468
9,4500,0.25,0.0,0.0,0.7070520766407682,0.0010230480234294694,3650.740466809511
10,5000,0.25,0.0,0.0,0.7074154245744455,0.0010172393852628157,3650.719563962377
