,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-4.812186748099508,0.005338673873476912,2129.690068505504
1,500,0.24904953591048987,0.009456998284835651,0.0009504640895101338,0.7106654373678752,0.0009919129956537293,3555.261159774621
2,1000,0.24904953591048987,0.009456998284835651,0.0009504640895101338,0.7106654373678752,0.0009919129956537293,3555.261159774621
3,1500,0.24904953591048987,0.009456998284835651,0.0009504640895101338,0.7106654373678752,0.0009919129956537293,3555.261159774621
4,2000,0.24904953591048987,0.009456998284835651,0.0009504640895101338,0.7106654373678752,0.0009919129956537293,3555.261159774621
5,2500,0.24904953591048987,0.009456998284835651,0.0009504640895101338,0.7106654373678752,0.0009919129956537293,3555.261159774621
6,3000,0.25,0.0,0.0,0.7121931191849827,0.0009759885076179386,3552.747225510109
7,3500,0.25,0.0,0.0,0.7121931191849827,0.0009759885076179386,3552.747225510109
8,4000,0.25,0.0,0.0,0.7121931191849827,0.0009759885076179386,3552.747225510109
9,4500,0.25,0.0,0.0,0.7121931191849827,0.0009759885076179386,3552.747225510109
10,5000,0.25,0.0,0.0,0.7124082476664118,0.0009743398645240796,3563.3146555582807
