,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-1.6633273448997423,0.007322240269121943,9006.358340185494
1,500,0.09883497438374125,0.05277752479912871,0.00530434082189052,0.6065285245685204,0.0015033152565598895,2577.2551385551988
2,1000,0.1973217088472307,0.07128533012364933,0.007164445244750422,0.6465664104166675,0.0011275345506767088,1617.3940668966463
3,1500,0.2491043407229359,0.00891169728606782,0.0008956592770641052,0.6343548810368167,0.0012684566856867746,1888.7878892775475
4,2000,0.2491043407229359,0.00891169728606782,0.0008956592770641052,0.6343548810368167,0.0012684566856867746,1888.7878892775475
5,2500,0.2491043407229359,0.00891169728606782,0.0008956592770641052,0.6343548810368167,0.0012684566856867746,1888.7878892775475
6,3000,0.2498129450252843,0.0018611734989039555,0.0001870549747156775,0.6320169490157256,0.0012828997925668727,1888.9193199078647
7,3500,0.2498129450252843,0.0018611734989039555,0.0001870549747156775,0.6320169490157256,0.0012828997925668727,1888.9193199078647
8,4000,0.2498129450252843,0.0018611734989039555,0.0001870549747156775,0.6320169490157256,0.0012828997925668727,1888.9193199078647
9,4500,0.24990132225602316,0.0009818311557896148,9.867774397682216e-05,0.6330584835586766,0.001273240857098185,1865.5108596896614
10,5000,0.25,0.0,0.0,0.6327953332109248,0.0012745236652400168,1863.2302413369853
