,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-2.539438782035071,0.004643777078372028,6083.627808092463
1,500,0.23353451189768637,0.03984306413042859,0.0040043786126878625,0.6885187547037297,0.0008393746738315403,2597.843065310052
2,1000,0.2462066364886217,0.018348552065956182,0.0018440988681538504,0.6814573367045342,0.0010427003120731812,4806.823930097756
3,1500,0.24846444603094142,0.0124809254524198,0.0012543802049113089,0.6815127600087572,0.0010333907081495773,4626.027402275583
4,2000,0.24933347108917037,0.006631878927438441,0.0006665289108296337,0.6753706533295192,0.001048515969732048,4267.916685926255
5,2500,0.24933347108917037,0.006631878927438441,0.0006665289108296337,0.6753706533295192,0.001048515969732048,4267.916685926255
6,3000,0.25,0.0,0.0,0.680507142039033,0.0010199786384756141,4253.734914194192
7,3500,0.25,0.0,0.0,0.6851546793242356,0.0009887376292542376,4248.319516944555
8,4000,0.25,0.0,0.0,0.6851546793242356,0.0009887376292542376,4248.319516944555
9,4500,0.25,0.0,0.0,0.6851546793242356,0.0009887376292542376,4248.319516944555
10,5000,0.25,0.0,0.0,0.6851546793242356,0.0009887376292542376,4248.319516944555
